car,cat,
oven,person,refrigerator
zebra,,
oven,,
person,couch,remote
person,bicycle,potted plant
bus,person,handbag
person,bench,tennis racket
person,bed,bottle
sheep,,
person,frisbee,bicycle
spoon,cake,
bowl,bottle,broccoli
bird,,
person,baseball glove,sports ball
cake,knife,spoon
clock,,
elephant,,
couch,person,chair
bird,chair,cat
bird,,
bed,laptop,cat
clock,,
bowl,dining table,carrot
person,tennis racket,bench
zebra,,
fire hydrant,potted plant,motorcycle
bus,person,traffic light
refrigerator,cat,microwave
laptop,keyboard,
person,dining table,cup
stop sign,,
person,tie,bottle
person,car,parking meter
person,cup,sandwich
boat,person,
car,traffic light,fire hydrant
person,tennis racket,sports ball
person,tennis racket,
horse,person,potted plant
laptop,keyboard,mouse
dining table,broccoli,fork
person,car,frisbee
person,skateboard,
giraffe,,
toilet,bottle,
couch,person,tv
person,vase,sink
cake,,
person,bed,remote
fire hydrant,,
person,handbag,car
broccoli,carrot,knife
person,kite,
traffic light,person,handbag
person,cell phone,
umbrella,chair,dining table
scissors,bird,
person,dining table,cake
person,surfboard,
clock,,
stop sign,,
clock,,
umbrella,person,apple
elephant,,
refrigerator,cat,
fire hydrant,,
laptop,keyboard,person
person,frisbee,
bird,,
clock,,
train,,
person,book,tie
dog,,
bench,,
bus,traffic light,person
person,handbag,bottle
truck,person,
cat,,
person,handbag,clock
person,truck,skateboard
person,frisbee,car
sandwich,bottle,fork
bed,person,sandwich
broccoli,,
person,bench,chair
train,,
motorcycle,person,bicycle
dining table,person,bowl
person,sandwich,cup
truck,bus,person
person,skis,
boat,person,
motorcycle,chair,
toilet,,
potted plant,vase,
person,backpack,skis
bus,car,person
chair,,
person,kite,
pizza,cup,fork
person,chair,baseball bat
person,baseball glove,baseball bat
person,tennis racket,sports ball
stop sign,truck,
bear,bottle,
person,tennis racket,sports ball
person,,
couch,chair,tv
cow,car,motorcycle
stop sign,,
person,handbag,backpack
person,car,frisbee
person,book,chair
person,horse,backpack
person,surfboard,
elephant,truck,person
truck,airplane,person
horse,person,dog
parking meter,car,
toilet,,
umbrella,person,
couch,cat,book
chair,person,handbag
airplane,person,
stop sign,car,
zebra,,
elephant,,
truck,car,motorcycle
person,boat,bicycle
train,,
person,pizza,refrigerator
bench,person,
airplane,car,
airplane,,
person,bed,tv
person,backpack,skis
person,dining table,umbrella
toilet,cat,
person,car,traffic light
cake,fork,
sports ball,person,tennis racket
person,umbrella,chair
person,snowboard,kite
person,bicycle,
person,,
motorcycle,person,
giraffe,umbrella,
elephant,,
bicycle,person,
dog,,
motorcycle,person,tie
person,tennis racket,sports ball
bus,,
person,dining table,tie
giraffe,,
train,car,potted plant
train,,
sheep,,
sheep,dog,
person,umbrella,boat
person,skis,
person,frisbee,bird
person,tennis racket,bench
orange,,
sheep,truck,
chair,couch,book
fire hydrant,car,
person,skateboard,
person,cell phone,
elephant,,
person,umbrella,airplane
person,baseball glove,baseball bat
boat,kite,person
bird,,
bowl,broccoli,
pizza,,
umbrella,,
person,tie,chair
person,skateboard,
person,surfboard,
person,dining table,chair
kite,person,
toilet,sink,toothbrush
pizza,,
boat,person,
person,snowboard,backpack
person,surfboard,
person,skateboard,cell phone
person,frisbee,
sink,bottle,bowl
dog,bottle,
dining table,chair,oven
bowl,broccoli,
person,car,kite
toilet,,
person,,
banana,cup,
person,skateboard,
person,truck,bicycle
bench,person,cup
person,car,bicycle
train,,
giraffe,,
laptop,keyboard,vase
person,skis,
bed,suitcase,dog
clock,traffic light,
person,bed,remote
zebra,,
sandwich,spoon,knife
suitcase,cat,
toilet,potted plant,
person,frisbee,
person,skis,
handbag,cat,
oven,orange,bowl
person,toothbrush,
chair,dining table,tv
elephant,,
person,tv,laptop
umbrella,person,
dining table,bottle,orange
dog,,
clock,,
truck,traffic light,
clock,,
toothbrush,,
giraffe,,
hot dog,person,
bed,dog,
truck,person,backpack
giraffe,,
giraffe,,
vase,clock,
person,skateboard,
person,frisbee,
cake,fork,dining table
sandwich,dining table,cup
person,fire hydrant,
potted plant,vase,
motorcycle,person,
sink,person,bottle
car,person,traffic light
bus,person,car
person,couch,dog
person,skateboard,bottle
person,bench,snowboard
bed,,
stop sign,,
tennis racket,,
dog,person,pizza
sheep,dog,
boat,,
tv,keyboard,laptop
bowl,cup,
clock,,
dining table,chair,hot dog
bird,,
airplane,person,
stop sign,car,person
bench,,
airplane,,
elephant,,
person,skateboard,car
horse,person,car
tv,,
dining table,orange,banana
person,car,skateboard
cow,,
airplane,,
pizza,person,dining table
hot dog,carrot,fork
bench,,
person,snowboard,
bed,teddy bear,bottle
dining table,cake,bowl
train,,
banana,potted plant,handbag
motorcycle,,
fire hydrant,,
person,chair,tennis racket
dining table,donut,
zebra,,
clock,,
giraffe,,
person,skis,backpack
chair,cat,couch
person,umbrella,car
giraffe,,
laptop,tv,cup
person,backpack,skis
cat,,
truck,person,
dog,cat,
person,surfboard,
bed,person,laptop
elephant,person,chair
bed,laptop,person
person,snowboard,
person,backpack,
person,cell phone,
person,surfboard,
giraffe,,
person,airplane,
cow,person,
cake,,
dining table,person,chair
clock,,
teddy bear,,
person,skateboard,
bird,,
car,bus,person
bed,dog,
person,skis,
train,boat,
toilet,sink,
potted plant,traffic light,stop sign
horse,person,
toilet,,
cat,tv,keyboard
suitcase,,
toilet,sink,
giraffe,,
refrigerator,person,
truck,person,umbrella
car,clock,truck
elephant,person,bench
person,surfboard,
person,snowboard,skis
person,skateboard,
person,dining table,hot dog
motorcycle,person,backpack
dining table,cup,sandwich
bench,,
microwave,oven,sink
train,person,
person,skateboard,bottle
scissors,knife,
toilet,,
zebra,,
elephant,,
boat,person,dog
pizza,person,cup
teddy bear,,
person,tie,
person,dining table,cake
car,,
hot dog,person,
dining table,person,chair
person,broccoli,umbrella
person,bicycle,handbag
person,cat,microwave
bowl,broccoli,
person,baseball glove,
horse,person,
person,tennis racket,bench
train,person,backpack
teddy bear,,
dining table,cup,carrot
bus,car,person
person,tennis racket,
bus,,
person,suitcase,tv
person,,
cow,,
potted plant,vase,
airplane,person,
train,truck,
person,umbrella,handbag
person,kite,boat
person,remote,
person,pizza,cup
carrot,broccoli,
person,chair,skateboard
bird,,
sink,vase,
train,bus,person
giraffe,bird,
vase,clock,
dog,apple,
umbrella,person,chair
clock,,
person,baseball bat,
horse,,
train,person,bench
giraffe,,
airplane,truck,car
kite,car,person
person,skateboard,
bench,,
person,chair,baseball bat
tie,person,
person,boat,frisbee
person,tie,bottle
sheep,person,
refrigerator,oven,microwave
person,dog,skateboard
cup,toothbrush,
chair,couch,dog
bed,,
person,skis,
person,surfboard,
motorcycle,person,bicycle
bench,chair,car
person,skis,
potted plant,vase,chair
airplane,,
dog,banana,person
person,car,truck
elephant,,
person,kite,
horse,person,
bear,,
clock,,
person,surfboard,
fire hydrant,person,
person,car,parking meter
person,tie,cup
laptop,mouse,
person,surfboard,
elephant,,
person,chair,laptop
toilet,cat,sink
kite,person,
airplane,car,
person,frisbee,
stop sign,car,
person,baseball bat,baseball glove
train,,
person,tennis racket,sports ball
person,baseball bat,sports ball
person,chair,dining table
bowl,broccoli,
horse,person,
train,,
sheep,,
bus,car,clock
vase,bowl,person
motorcycle,person,backpack
elephant,,
person,banana,
bear,,
remote,,
chair,couch,teddy bear
giraffe,,
elephant,umbrella,chair
dining table,bowl,remote
person,kite,
cow,,
pizza,dining table,
sink,toilet,bottle
person,surfboard,
person,bicycle,banana
car,person,truck
person,donut,
parking meter,car,
elephant,bench,person
oven,dining table,potted plant
dining table,chair,suitcase
laptop,keyboard,mouse
clock,,
clock,,
surfboard,person,
pizza,,
person,tennis racket,
person,cell phone,
chair,umbrella,dining table
oven,clock,
person,cell phone,
person,baseball bat,chair
person,tennis racket,
person,snowboard,
hot dog,person,cup
elephant,person,car
suitcase,,
person,oven,pizza
person,tie,bottle
person,umbrella,handbag
person,umbrella,cell phone
boat,person,
sheep,cat,
person,horse,car
bear,,
keyboard,mouse,
person,bowl,bottle
cow,,
person,snowboard,
bed,dog,cat
person,kite,
boat,person,surfboard
parking meter,bench,umbrella
clock,,
cat,bicycle,
potted plant,vase,
person,tennis racket,sports ball
person,skis,snowboard
person,stop sign,car
pizza,,
person,skateboard,
person,cat,umbrella
person,sports ball,boat
person,dog,microwave
train,,
person,surfboard,
person,baseball glove,baseball bat
bird,,
person,bench,baseball bat
bus,person,bicycle
horse,umbrella,
person,baseball glove,
bus,person,car
toaster,,
giraffe,,
bear,,
clock,,
giraffe,bird,
teddy bear,,
truck,person,
airplane,,
sheep,,
clock,,
person,baseball bat,sports ball
zebra,,
person,baseball bat,
person,bench,frisbee
vase,,
cake,banana,
person,cell phone,
laptop,mouse,
keyboard,,
clock,,
person,chair,tennis racket
toilet,sink,
person,skis,
person,skis,
giraffe,,
person,handbag,bicycle
bus,traffic light,
cow,,
dining table,broccoli,fork
bus,car,dog
car,truck,stop sign
train,person,suitcase
stop sign,,
bed,cat,
bear,,
airplane,,
person,skateboard,
umbrella,chair,bicycle
person,kite,car
stop sign,,
dining table,bowl,fork
horse,,
dining table,bowl,sandwich
clock,,
pizza,oven,bottle
dog,,
train,,
dining table,cup,umbrella
bird,,
person,dining table,cup
person,,
surfboard,person,dog
airplane,truck,bus
person,chair,dining table
person,teddy bear,dog
person,tennis racket,sports ball
cow,boat,person
bed,chair,bottle
person,umbrella,backpack
cow,,
vase,sink,apple
giraffe,,
cake,,
airplane,truck,person
sandwich,dining table,cup
person,boat,
person,frisbee,
person,teddy bear,
pizza,knife,spoon
pizza,fork,
person,car,stop sign
car,clock,person
potted plant,bench,
airplane,,
book,dining table,cat
truck,bus,
clock,,
refrigerator,oven,microwave
person,hot dog,
person,surfboard,
person,couch,teddy bear
sandwich,banana,
truck,,
stop sign,,
train,person,bench
bus,,
person,tennis racket,sports ball
bed,cat,book
fire hydrant,car,
train,,
bench,,
person,umbrella,skis
person,skis,
fire hydrant,,
dining table,potted plant,refrigerator
stop sign,fire hydrant,
bowl,cell phone,
person,frisbee,
person,surfboard,
dog,frisbee,
person,skis,
vase,,
dog,,
person,frisbee,
toilet,sink,bottle
person,truck,car
dining table,chair,refrigerator
person,bus,backpack
airplane,person,
bus,person,
car,truck,traffic light
bird,apple,
person,skis,
person,bench,cell phone
person,umbrella,cell phone
cat,bench,
sandwich,chair,
skateboard,person,bench
toilet,,
giraffe,,
person,skis,
donut,person,
horse,person,
person,sink,toilet
car,bench,
couch,dog,
dining table,hot dog,
clock,person,
person,bus,car
car,parking meter,person
orange,,
airplane,,
person,truck,sports ball
bird,,
person,surfboard,bird
couch,chair,dining table
person,tie,
person,bicycle,bottle
person,frisbee,
person,kite,
person,car,baseball glove
chair,horse,
person,vase,book
boat,,
person,tennis racket,
person,tie,
bus,person,bicycle
bed,chair,umbrella
horse,,
giraffe,zebra,
person,cell phone,
person,umbrella,
clock,,
person,skateboard,truck
bench,cat,
car,truck,bus
refrigerator,person,oven
train,car,chair
refrigerator,dining table,oven
person,truck,car
boat,person,dog
person,dining table,chair
person,chair,pizza
sheep,,
bird,,
person,airplane,tie
dog,,
person,car,truck
person,chair,tennis racket
bird,,
train,person,car
airplane,person,backpack
person,chair,truck
dining table,microwave,toaster
person,kite,car
sink,toilet,
donut,,
traffic light,,
scissors,,
airplane,,
fire hydrant,,
person,surfboard,
fire hydrant,person,car
person,tie,
fire hydrant,,
laptop,book,clock
person,baseball bat,baseball glove
stop sign,,
couch,bed,
airplane,,
surfboard,person,
couch,chair,tv
person,potted plant,chair
person,skateboard,bench
person,laptop,book
sink,toilet,
person,tennis racket,
vase,,
truck,,
bicycle,suitcase,chair
person,handbag,umbrella
tie,,
dining table,cup,pizza
person,kite,
person,skis,
sandwich,broccoli,
zebra,,
person,,
dog,frisbee,
couch,dog,
elephant,,
person,sports ball,baseball glove
bench,,
sheep,,
kite,person,
snowboard,person,
motorcycle,person,
person,surfboard,
refrigerator,book,sink
person,frisbee,bench
person,surfboard,
motorcycle,person,
boat,,
bench,,
hot dog,banana,
teddy bear,chair,
tv,,
person,broccoli,
person,car,sports ball
bed,dog,book
fire hydrant,,
person,kite,
chair,couch,person
car,person,parking meter
boat,,
banana,bird,
person,banana,backpack
apple,banana,
bird,bench,
clock,,
traffic light,,
zebra,,
person,horse,chair
bus,,
bird,,
toilet,,
toothbrush,,
chair,potted plant,dining table
couch,chair,potted plant
dining table,sandwich,
chair,horse,
car,truck,person
person,frisbee,sports ball
giraffe,zebra,
elephant,person,bowl
person,chair,dining table
bowl,cup,broccoli
bowl,dining table,broccoli
person,,
person,baseball glove,baseball bat
horse,,
horse,person,
person,frisbee,
cat,bench,
broccoli,,
dog,,
stop sign,person,car
hot dog,person,
parking meter,car,person
tv,keyboard,clock
giraffe,,
person,tennis racket,
person,sports ball,tennis racket
person,chair,dining table
train,person,
person,chair,bench
person,handbag,umbrella
toilet,,
giraffe,person,bench
dining table,person,fork
umbrella,person,backpack
airplane,person,tie
person,tennis racket,sports ball
car,person,truck
bicycle,fire hydrant,car
dining table,pizza,knife
person,orange,
person,dog,dining table
bowl,sandwich,cake
broccoli,knife,
elephant,,
sheep,bench,
person,surfboard,backpack
horse,person,
person,car,umbrella
umbrella,banana,apple
donut,,
pizza,,
person,bench,tennis racket
kite,person,handbag
giraffe,,
couch,person,book
apple,person,car
bird,,
giraffe,,
couch,chair,car
elephant,bench,person
person,surfboard,
cat,bowl,
donut,,
bird,,
sink,person,toothbrush
person,laptop,mouse
suitcase,,
truck,,
person,couch,book
cat,chair,
person,laptop,couch
dining table,couch,cake
giraffe,person,
person,skateboard,
person,surfboard,
suitcase,cat,
person,skateboard,
person,skis,
refrigerator,,
bench,teddy bear,tie
person,dining table,donut
bed,person,teddy bear
vase,tv,bottle
person,sports ball,
person,bowl,
cow,,
bench,,
sandwich,,
dog,frisbee,
surfboard,person,
zebra,,
truck,person,
sink,toilet,cup
person,chair,tv
giraffe,,
laptop,person,mouse
person,oven,spoon
horse,person,car
tv,keyboard,clock
person,kite,surfboard
traffic light,,
person,bicycle,
bench,cat,
dining table,cup,hot dog
dog,sports ball,
person,kite,
motorcycle,,
horse,person,
boat,person,
airplane,person,handbag
cow,,
couch,potted plant,dining table
scissors,,
elephant,,
person,surfboard,
bird,,
motorcycle,backpack,person
person,tennis racket,sports ball
clock,,
person,boat,kite
cell phone,,
person,truck,bus
dining table,pizza,fork
toilet,cat,
suitcase,handbag,
person,dining table,wine glass
person,dining table,sandwich
refrigerator,oven,
dining table,pizza,person
person,baseball glove,sports ball
cup,knife,carrot
teddy bear,,
person,traffic light,car
traffic light,potted plant,person
chair,person,bench
toilet,,
boat,person,
dog,clock,potted plant
dog,,
train,traffic light,
airplane,boat,
cow,,
sandwich,bottle,
person,skateboard,bench
refrigerator,,
cow,horse,person
person,baseball bat,baseball glove
person,skateboard,
person,baseball glove,baseball bat
train,person,
couch,person,teddy bear
bear,bench,
cat,,
person,frisbee,car
horse,person,potted plant
person,baseball bat,baseball glove
person,surfboard,
airplane,,
couch,chair,person
sheep,,
umbrella,person,chair
dining table,person,chair
person,cake,chair
train,,
clock,,
person,umbrella,
car,truck,traffic light
couch,chair,
dining table,cup,donut
person,skateboard,
person,dining table,chair
person,tie,
train,,
airplane,truck,person
bus,truck,person
person,bench,snowboard
train,person,
cat,toilet,sink
motorcycle,umbrella,person
person,skateboard,
person,baseball bat,bicycle
refrigerator,oven,microwave
bicycle,person,
person,baseball glove,sports ball
person,tennis racket,chair
motorcycle,person,
fire hydrant,car,
person,tennis racket,
person,skateboard,
person,bowl,cup
dining table,knife,broccoli
sink,toilet,cup
dining table,person,chair
dining table,cup,apple
train,person,car
cow,,
cell phone,,
car,,
person,boat,traffic light
bowl,hot dog,spoon
tv,keyboard,mouse
oven,,
elephant,,
person,bed,
giraffe,,
toilet,sink,
bus,car,person
car,fire hydrant,person
